epoch,lr,train_loss,train_auc,val_loss,val_auc,val_pred_mean,val_pred_std,val_pred_range,val_pos_mean,val_neg_mean,val_class_sep
30,0.0001,0.6931544850792801,0.6002104800009744,0.6931495411055428,0.5317006053935057,0.5000015497207642,2.9361146403061866e-07,1.6689300537109375e-06,0.5000016689300537,0.5000014901161194,1.7881393432617188e-07
31,0.0001,0.6931538487735548,0.600580361492741,0.6931493708065578,0.5290864061640066,0.5000014305114746,2.7427594773143937e-07,1.4901161193847656e-06,0.5000015497207642,0.5000013709068298,1.7881393432617188e-07
32,0.0001,0.6931532631840622,0.6014936087157752,0.6931491919926235,0.5230875068794717,0.5000013113021851,2.520674229344877e-07,1.3709068298339844e-06,0.5000014305114746,0.5000012516975403,1.7881393432617188e-07
33,0.0001,0.6931529201959309,0.6007019298694338,0.6931490302085876,0.5299119427627959,0.5000011920928955,2.328111605720551e-07,1.2516975402832031e-06,0.5000013113021851,0.5000011920928955,1.1920928955078125e-07
34,0.0001,0.6931525348571309,0.6003605944899152,0.6931488854544503,0.525454045129334,0.5000011324882507,2.1101121205902018e-07,1.1920928955078125e-06,0.5000011324882507,0.500001072883606,5.960464477539063e-08
35,0.0001,0.6931521699093935,0.6012495584867973,0.69314877476011,0.5153274628508531,0.5000010132789612,1.9645989368655137e-07,1.0728836059570312e-06,0.500001072883606,0.5000010132789612,5.960464477539063e-08
36,0.0001,0.693151733331513,0.601295232266394,0.6931486640657697,0.5180517336268574,0.5000010132789612,1.8310991833914159e-07,1.0132789611816406e-06,0.5000010132789612,0.5000010132789612,0.0
37,0.0001,0.6931514332168981,0.599421617704375,0.6931485448564801,0.5212988442487617,0.5000008940696716,1.6651993917093932e-07,9.5367431640625e-07,0.5000008940696716,0.5000009536743164,-5.960464477539063e-08
38,0.0001,0.6931511336251309,0.6004650351992594,0.6931484426770892,0.5258392955421024,0.5000008940696716,1.6449996564915637e-07,8.940696716308594e-07,0.5000008344650269,0.5000008344650269,0.0
39,0.0001,0.693150859652904,0.5995453175241158,0.6931483660425458,0.521518987341772,0.5000007748603821,1.4813727489126904e-07,8.344650268554688e-07,0.5000007748603821,0.5000007748603821,0.0
40,0.0001,0.6931506201886294,0.5987716036977491,0.6931482894080025,0.5186846450192625,0.5000007152557373,1.3840976009760197e-07,7.748603820800781e-07,0.5000007152557373,0.5000007152557373,0.0
41,0.0001,0.6931503676531607,0.5993918536246711,0.6931482042585101,0.5220968629609245,0.5000005960464478,1.5024322408407897e-07,6.556510925292969e-07,0.5000006556510925,0.5000005960464478,5.960464477539063e-08
42,0.0001,0.6931502024332682,0.6010640468186691,0.6931481531688145,0.5295266923500276,0.5000005960464478,1.235564468515804e-07,6.556510925292969e-07,0.5000005960464478,0.5000005960464478,0.0
43,0.0001,0.6931500142080742,0.5997394310874014,0.6931480595043727,0.5335443037974683,0.500000536441803,1.1815717471108655e-07,5.960464477539062e-07,0.5000004768371582,0.500000536441803,-5.960464477539063e-08
44,0.0001,0.6931498055918175,0.5999118496053786,0.693147999899728,0.5356906989543203,0.500000536441803,1.018635344962604e-07,5.960464477539062e-07,0.5000004768371582,0.500000536441803,-5.960464477539063e-08
45,0.0001,0.6931496309606653,0.5996605676946313,0.6931479317801339,0.5181618051733626,0.5000004768371582,9.819918034281727e-08,5.364418029785156e-07,0.5000004768371582,0.5000004768371582,0.0
46,0.0001,0.6931494720149458,0.5974965440173438,0.6931478892053876,0.5193175564116677,0.5000004768371582,8.566826892320023e-08,4.76837158203125e-07,0.5000004768371582,0.5000004768371582,0.0
47,0.0001,0.6931493177748563,0.6002934540339083,0.6931478210857936,0.5257017061089708,0.5000004768371582,8.371830517717171e-08,4.76837158203125e-07,0.5000004172325134,0.5000004768371582,-5.960464477539063e-08
48,0.0001,0.6931491745145697,0.5974320678651467,0.6931477870259967,0.5294441386901487,0.5000004768371582,9.144489609980155e-08,4.172325134277344e-07,0.5000003576278687,0.5000004768371582,-1.1920928955078125e-07
49,0.0001,0.6931490610566056,0.5969010340543701,0.6931477359363011,0.5247660979636763,0.5000004172325134,7.302806892539593e-08,3.5762786865234375e-07,0.5000003576278687,0.5000004768371582,-1.1920928955078125e-07
