epoch,lr,train_loss,train_auc,val_loss,val_auc,val_pred_mean,val_pred_std,val_pred_range,val_pos_mean,val_neg_mean,val_class_sep
30,1e-05,0.6933562447104538,0.6108687609617071,0.6932311058044434,0.48624105668684653,0.500052809715271,1.239932043972658e-05,7.18832015991211e-05,0.500052273273468,0.5000528693199158,-5.960464477539062e-07
31,1e-05,0.6933392552953017,0.6107714758111663,0.6932238510676793,0.48643368189323066,0.5000482201576233,1.1277263183728792e-05,6.514787673950195e-05,0.5000477433204651,0.5000482797622681,-5.364418029785156e-07
32,1e-05,0.6933239447443109,0.6107015188054175,0.6932173286165509,0.4862685745734727,0.5000441074371338,1.0276627108396497e-05,5.906820297241211e-05,0.5000436902046204,0.5000441670417786,-4.76837158203125e-07
33,1e-05,0.6933110727552783,0.6105966974812433,0.693211487361363,0.4861585030269675,0.5000404715538025,9.379412404086906e-06,5.370378494262695e-05,0.5000399947166443,0.5000405311584473,-5.364418029785156e-07
34,1e-05,0.6932980318864187,0.6105240000487187,0.6932061740330288,0.48577325261419924,0.5000371336936951,8.5651399786002e-06,4.887580871582031e-05,0.5000367760658264,0.5000371336936951,-3.5762786865234375e-07
35,1e-05,0.6932864894992427,0.6104779456542921,0.6932014056614467,0.48577325261419924,0.5000340938568115,7.83889481681399e-06,4.45246696472168e-05,0.5000337958335876,0.5000341534614563,-3.5762786865234375e-07
36,1e-05,0.693277004518007,0.6103072779645328,0.6931970545223781,0.48629609246009914,0.5000314116477966,7.177143288572552e-06,4.0531158447265625e-05,0.5000311136245728,0.5000314116477966,-2.980232238769531e-07
37,1e-05,0.6932666814118101,0.610237853819546,0.6931930950709752,0.48596587782058337,0.5000289082527161,6.581497473234776e-06,3.707408905029297e-05,0.5000285506248474,0.5000289082527161,-3.5762786865234375e-07
38,1e-05,0.6932585040728251,0.6101708656094709,0.6931894932474408,0.4861034672537149,0.5000266432762146,6.0500233303173445e-06,3.3915042877197266e-05,0.5000263452529907,0.5000266432762146,-2.980232238769531e-07
39,1e-05,0.6932495299138521,0.6100583558657313,0.6931862235069275,0.48626857457347283,0.5000246167182922,5.560406862059608e-06,3.1054019927978516e-05,0.5000243186950684,0.5000246167182922,-2.980232238769531e-07
40,1e-05,0.6932436457851476,0.6099919005164182,0.6931832092148917,0.4868739680792515,0.5000227093696594,5.116998181620147e-06,2.8431415557861328e-05,0.5000224113464355,0.5000227093696594,-2.980232238769531e-07
41,1e-05,0.6932357356213686,0.609821537318523,0.6931804674012321,0.4858282883874518,0.5000209808349609,4.7137650653894525e-06,2.6106834411621094e-05,0.5000208020210266,0.5000210404396057,-2.384185791015625e-07
42,1e-05,0.69322900709353,0.60975279828023,0.6931780236107963,0.48673637864611996,0.5000194311141968,4.35092078987509e-06,2.4020671844482422e-05,0.5000191926956177,0.5000194907188416,-2.980232238769531e-07
43,1e-05,0.6932243741395181,0.6096605372454448,0.69317569902965,0.4863511282333517,0.5000179409980774,4.014474143332336e-06,2.205371856689453e-05,0.5000177621841431,0.5000180006027222,-2.384185791015625e-07
44,1e-05,0.6932185595495659,0.6095707882685375,0.6931736128670829,0.48668134287286735,0.5000166296958923,3.704814162119874e-06,2.0265579223632812e-05,0.5000165104866028,0.5000166296958923,-1.1920928955078125e-07
45,1e-05,0.6932140379621271,0.6094218917470525,0.6931716799736023,0.4867088607594937,0.5000154376029968,3.423287353143678e-06,1.8596649169921875e-05,0.5000152587890625,0.5000154376029968,-1.7881393432617188e-07
46,1e-05,0.6932099477240914,0.6093571111029914,0.6931699003492083,0.4879196477710512,0.5000143051147461,3.1627798762201564e-06,1.710653305053711e-05,0.5000141859054565,0.5000143051147461,-1.1920928955078125e-07
47,1e-05,0.6932057330482885,0.6092583034931308,0.6931682399341038,0.4873968079251514,0.5000132918357849,2.9224461286503356e-06,1.5795230865478516e-05,0.5000131726264954,0.5000132918357849,-1.1920928955078125e-07
48,1e-05,0.6932016130079303,0.6091312542628861,0.6931667242731366,0.4874243258117777,0.5000123381614685,2.7063001653004903e-06,1.4543533325195312e-05,0.5000121593475342,0.5000123381614685,-1.7881393432617188e-07
49,1e-05,0.6931982286143721,0.6089704064357401,0.6931653107915606,0.48692900385250415,0.5000114440917969,2.501268681953661e-06,1.341104507446289e-05,0.5000113248825073,0.5000114440917969,-1.1920928955078125e-07
